"DateTime_UTC","mean"
2018-08-01 02:30:00,7.53245859520075
2018-08-01 02:40:00,7.5075189207684
2018-08-01 02:50:00,7.48260641043774
2018-08-01 03:00:00,7.4577739397875
2018-08-01 03:10:00,7.43302129257774
2018-08-01 03:20:00,7.408348253179
2018-08-01 03:30:00,7.38378967709853
2018-08-01 03:40:00,7.35950466533977
2018-08-01 03:50:00,7.33559961072187
2018-08-01 04:00:00,7.31212585344621
2018-08-01 04:10:00,7.28929698913547
2018-08-01 04:20:00,7.26709447137087
2018-08-01 04:30:00,7.24580125395435
2018-08-01 04:40:00,7.22625068544504
2018-08-01 04:50:00,7.20861627425969
2018-08-01 05:00:00,7.1954514207786
2018-08-01 05:10:00,7.18646398788986
2018-08-01 05:20:00,7.17926602698249
2018-08-01 05:30:00,7.17483136681372
2018-08-01 05:40:00,7.17214350480194
2018-08-01 05:50:00,7.17421654913545
2018-08-01 06:00:00,7.17917816431137
2018-08-01 06:10:00,7.18657992910609
2018-08-01 06:20:00,7.196434517685
2018-08-01 06:30:00,7.20859545840992
2018-08-01 06:40:00,7.22314962895301
2018-08-01 06:50:00,7.24177174478166
2018-08-01 07:00:00,7.26391485775051
2018-08-01 07:10:00,7.29083043686165
2018-08-01 07:20:00,7.32555705120181
2018-08-01 07:30:00,7.36146262227683
2018-08-01 07:40:00,7.39615263850411
2018-08-01 07:50:00,7.43323782602606
2018-08-01 08:00:00,7.47309820927289
2018-08-01 08:10:00,7.52065099910633
2018-08-01 08:20:00,7.56990748914884
2018-08-01 08:30:00,7.61896794362077
2018-08-01 08:40:00,7.66707549535361
2018-08-01 08:50:00,7.71759527269541
2018-08-01 09:00:00,7.77250781854405
2018-08-01 09:10:00,7.82426964473749
2018-08-01 09:20:00,7.83991704083288
2018-08-01 09:30:00,7.89402566078748
2018-08-01 09:40:00,7.9528621552167
2018-08-01 09:50:00,7.97636499781802
2018-08-01 10:00:00,8.03881235576712
2018-08-01 10:10:00,8.10241748259056
2018-08-01 10:20:00,8.16658702404022
2018-08-01 10:30:00,8.23157139450757
2018-08-01 10:40:00,8.29710556587485
2018-08-01 10:50:00,8.36305439879655
2018-08-01 11:00:00,8.42989634409812
2018-08-01 11:10:00,8.49696399647492
2018-08-01 11:20:00,8.5638891108933
2018-08-01 11:30:00,8.63128832710145
2018-08-01 11:40:00,8.69729202378304
2018-08-01 11:50:00,8.76158684298752
2018-08-01 12:00:00,8.82197578685136
2018-08-01 12:10:00,8.88612757800584
2018-08-01 12:20:00,8.95189183852097
2018-08-01 12:30:00,9.01226983039756
2018-08-01 12:40:00,9.06696288779711
2018-08-01 12:50:00,9.11513624767816
2018-08-01 13:00:00,9.15561155687393
2018-08-01 13:10:00,9.21705883416539
2018-08-01 13:20:00,9.27816765956785
2018-08-01 13:30:00,9.33193767028273
2018-08-01 13:40:00,9.36738307448893
2018-08-01 13:50:00,9.39206399297192
2018-08-01 14:00:00,9.4290453820368
2018-08-01 14:10:00,9.47538758093108
2018-08-01 14:20:00,9.51908249816579
2018-08-01 14:30:00,9.55517571932535
2018-08-01 14:40:00,9.59277918536537
