Date Time,Pressure (KPa) c:1,Wind Speed (m/s) c:2,Gust Speed (m/s) c:3,Wind Direction (ø) c:4,PAR (µmol/m²/s) c:5,Rain (mm) c:6,Temp (°C) c:7,RH (%) c:8
30/08/2018 11:10:00,101.6150,3.52,8.05,15.4,1141.2,0.00,17.106,74.900
30/08/2018 11:20:00,101.6250,3.02,7.55,15.4,1151.2,0.00,16.987,73.800
30/08/2018 11:30:00,101.6250,3.52,7.55,7.0,1191.2,0.00,17.130,73.200
30/08/2018 11:40:00,101.6250,3.02,7.05,22.5,1206.2,0.00,17.368,72.300
30/08/2018 11:50:00,101.6350,3.52,7.55,12.6,1228.7,0.00,17.249,72.700
30/08/2018 12:00:00,101.6450,3.52,7.55,11.2,1256.2,0.00,17.225,71.100
30/08/2018 12:10:00,101.6450,4.03,8.56,7.0,1278.7,0.00,17.058,70.100
30/08/2018 12:20:00,101.6550,3.52,7.55,5.6,1298.7,0.00,17.320,69.100
30/08/2018 12:30:00,101.6550,4.03,10.07,8.4,1313.7,0.00,17.130,67.700
30/08/2018 12:40:00,101.6650,4.03,9.06,4.2,1331.2,0.00,17.272,67.700
30/08/2018 12:50:00,101.6650,3.52,8.05,7.0,1346.2,0.00,17.344,68.500
30/08/2018 13:00:00,101.6750,4.03,7.55,9.8,1353.7,0.00,17.249,67.400
30/08/2018 13:10:00,101.6750,4.03,8.05,11.2,1366.2,0.00,17.344,67.700
30/08/2018 13:20:00,101.6850,4.03,8.56,8.4,1371.2,0.00,17.629,68.400
30/08/2018 13:30:00,101.6850,4.03,9.06,11.2,1373.7,0.00,17.225,66.900
30/08/2018 13:40:00,101.6850,4.03,8.56,7.0,1373.7,0.00,17.415,67.500
30/08/2018 13:50:00,101.6950,4.53,8.05,4.2,1376.2,0.00,17.439,68.000
30/08/2018 14:00:00,101.7050,4.03,7.55,18.3,1376.2,0.00,17.629,67.200
30/08/2018 14:10:00,101.7150,4.03,9.06,14.0,1371.2,0.00,17.510,68.300
30/08/2018 14:20:00,101.7250,3.52,7.05,12.6,1321.2,0.00,17.629,67.800
30/08/2018 14:30:00,101.7150,4.03,9.06,8.4,1348.7,0.00,17.320,68.200
30/08/2018 14:40:00,101.7350,4.03,8.05,5.6,1308.7,0.00,17.677,68.800
30/08/2018 14:50:00,101.7350,4.03,8.56,7.0,1268.7,0.00,17.439,67.800
30/08/2018 15:00:00,101.7450,4.53,9.06,8.4,1178.7,0.00,17.463,68.400
30/08/2018 15:10:00,101.7550,4.53,9.06,7.0,1288.7,0.00,17.510,68.900
30/08/2018 15:20:00,101.7650,4.03,8.05,9.8,1336.2,0.00,17.843,69.500
30/08/2018 15:30:00,101.7550,4.03,8.56,9.8,833.7,0.00,16.773,69.300
30/08/2018 15:40:00,101.7650,3.02,7.55,14.0,1258.7,0.00,17.891,70.500
30/08/2018 15:50:00,101.7650,4.03,8.56,11.2,1208.7,0.00,17.629,69.700
30/08/2018 16:00:00,101.7750,4.03,9.56,9.8,913.7,0.00,17.106,69.300
30/08/2018 16:10:00,101.7750,4.03,8.05,8.4,761.2,0.00,17.082,70.600
30/08/2018 16:20:00,101.7750,4.03,7.55,4.2,856.2,0.00,17.344,70.800
30/08/2018 16:30:00,101.7850,3.02,8.05,12.6,948.7,0.00,17.558,70.300
30/08/2018 16:40:00,101.7950,4.53,8.05,1.4,841.2,0.00,17.177,70.300
30/08/2018 16:50:00,101.7850,4.03,9.06,5.6,761.2,0.00,17.130,70.500
30/08/2018 17:00:00,101.8050,3.52,7.05,7.0,638.7,0.00,16.844,71.300
30/08/2018 17:10:00,101.8050,3.52,8.56,5.6,683.7,0.00,16.749,70.700
30/08/2018 17:20:00,101.8150,4.53,8.05,7.0,678.7,0.00,16.963,69.900
30/08/2018 17:30:00,101.8250,3.52,8.56,1.4,598.7,0.00,16.868,70.500
30/08/2018 17:40:00,101.8350,4.03,7.55,5.6,483.7,0.00,16.439,70.300
30/08/2018 17:50:00,101.8450,4.03,7.05,4.2,331.2,0.00,16.249,71.200
30/08/2018 18:00:00,101.8450,3.52,8.05,4.2,253.7,0.00,16.082,72.100
30/08/2018 18:10:00,101.8750,3.02,7.05,8.4,216.2,0.00,16.034,72.000
30/08/2018 18:20:00,101.8850,3.02,6.04,0.0,241.2,0.00,16.106,72.700
30/08/2018 18:30:00,101.8850,3.52,7.55,0.0,256.2,0.00,16.129,72.800
30/08/2018 18:40:00,101.8950,3.02,6.54,5.6,248.7,0.00,16.106,72.400
30/08/2018 18:50:00,101.8950,3.52,8.05,0.0,213.7,0.00,15.986,71.700
30/08/2018 19:00:00,101.8950,3.52,7.05,1.4,201.2,0.00,16.129,71.100
30/08/2018 19:10:00,101.8950,3.52,6.54,2.8,171.2,0.00,15.939,71.700
30/08/2018 19:20:00,101.8950,3.02,7.05,2.8,138.7,0.00,15.915,72.800
30/08/2018 19:30:00,101.9050,3.52,7.05,1.4,123.7,0.00,15.867,72.800
30/08/2018 19:40:00,101.9050,3.02,6.54,355.2,126.2,0.00,16.010,74.100
30/08/2018 19:50:00,101.9150,3.02,6.54,0.0,96.2,0.00,15.867,72.900
30/08/2018 20:00:00,101.9150,3.52,8.05,1.4,73.7,0.00,15.772,72.100
30/08/2018 20:10:00,101.9250,3.52,7.55,353.8,41.2,0.00,15.652,72.900
30/08/2018 20:20:00,101.9250,3.52,7.05,355.2,21.2,0.00,15.509,72.700
30/08/2018 20:30:00,101.9250,3.52,7.55,353.8,8.7,0.00,15.438,73.100
30/08/2018 20:40:00,101.9250,3.02,6.04,1.4,1.2,0.00,15.390,71.800
30/08/2018 20:50:00,101.9350,2.52,5.54,2.8,1.2,0.00,15.342,73.200
30/08/2018 21:00:00,101.9450,2.52,5.03,355.2,1.2,0.00,15.270,73.700
30/08/2018 21:10:00,101.9650,3.02,7.05,355.2,1.2,0.00,15.342,73.500
30/08/2018 21:20:00,101.9550,2.52,6.04,2.8,1.2,0.00,15.390,73.100
30/08/2018 21:30:00,101.9650,2.52,6.04,2.8,1.2,0.00,15.366,74.800
30/08/2018 21:40:00,101.9650,3.02,6.54,355.2,1.2,0.00,15.318,74.200
30/08/2018 21:50:00,101.9650,3.02,5.54,0.0,1.2,0.00,15.318,74.500
30/08/2018 22:00:00,101.9750,3.02,6.54,0.0,1.2,0.00,15.366,75.000
30/08/2018 22:10:00,101.9750,2.52,7.05,0.0,1.2,0.00,15.151,74.400
30/08/2018 22:20:00,101.9850,2.52,6.04,0.0,1.2,0.00,15.199,73.600
30/08/2018 22:30:00,101.9850,2.52,5.03,355.2,1.2,0.00,15.151,73.700
30/08/2018 22:40:00,101.9750,2.52,6.04,0.0,1.2,0.00,15.223,75.500
30/08/2018 22:50:00,101.9850,2.52,6.54,1.4,1.2,0.00,15.175,75.700
30/08/2018 23:00:00,101.9850,2.52,5.54,0.0,1.2,0.00,15.127,75.200
30/08/2018 23:10:00,101.9850,2.52,6.54,1.4,1.2,0.00,15.223,75.400
30/08/2018 23:20:00,101.9850,2.01,6.04,1.4,1.2,0.00,15.103,75.600
30/08/2018 23:30:00,101.9850,2.52,6.54,0.0,1.2,0.00,14.960,75.400
30/08/2018 23:40:00,101.9850,2.01,5.03,2.8,1.2,0.00,15.008,75.900
30/08/2018 23:50:00,101.9850,2.52,6.04,2.8,1.2,0.00,15.127,75.900
31/08/2018 00:00:00,101.9850,2.01,6.04,355.2,1.2,0.00,15.079,75.600
31/08/2018 00:10:00,101.9850,2.01,5.03,0.0,1.2,0.00,14.984,75.300
31/08/2018 00:20:00,101.9950,2.01,5.03,1.4,1.2,0.00,14.984,75.100
31/08/2018 00:30:00,101.9950,2.01,4.53,0.0,1.2,0.00,14.816,75.400
31/08/2018 00:40:00,101.9950,2.01,4.53,355.2,1.2,0.00,15.008,75.200
31/08/2018 00:50:00,101.9850,2.52,4.53,355.2,1.2,0.00,14.936,76.200
31/08/2018 01:00:00,101.9950,2.52,5.03,355.2,1.2,0.00,15.103,75.200
31/08/2018 01:10:00,101.9950,2.52,5.03,355.2,1.2,0.00,15.079,75.500
31/08/2018 01:20:00,101.9950,2.01,4.53,355.2,1.2,0.00,14.888,76.200
31/08/2018 01:30:00,101.9950,2.01,4.53,355.2,1.2,0.00,15.103,76.700
31/08/2018 01:40:00,101.9950,2.52,5.03,355.2,1.2,0.00,15.175,76.900
31/08/2018 01:50:00,101.9950,2.52,5.03,355.2,1.2,0.00,15.247,77.100
31/08/2018 02:00:00,101.9950,3.02,6.04,351.0,1.2,0.00,15.247,76.800
31/08/2018 02:10:00,101.9950,2.52,5.54,353.8,1.2,0.00,15.223,77.000
31/08/2018 02:20:00,101.9850,3.02,6.04,352.4,1.2,0.00,15.270,77.800
31/08/2018 02:30:00,101.9950,3.02,6.04,353.8,1.2,0.00,15.127,78.300
31/08/2018 02:40:00,101.9850,2.52,5.03,355.2,1.2,0.00,15.127,79.000
31/08/2018 02:50:00,101.9850,3.02,6.54,351.0,1.2,0.00,15.031,80.000
31/08/2018 03:00:00,101.9850,2.52,5.03,355.2,1.2,0.00,15.031,80.500
31/08/2018 03:10:00,101.9750,2.52,6.04,353.8,1.2,0.00,15.127,80.800
31/08/2018 03:20:00,101.9750,3.02,6.54,355.2,1.2,0.00,15.055,81.000
31/08/2018 03:30:00,101.9650,3.02,6.04,353.8,1.2,0.00,14.984,80.800
31/08/2018 03:40:00,101.9750,3.02,6.04,355.2,1.2,0.00,15.031,81.200
31/08/2018 03:50:00,101.9650,2.52,5.03,353.8,1.2,0.00,14.984,81.300
31/08/2018 04:00:00,101.9650,3.02,6.54,355.2,1.2,0.00,15.127,80.700
31/08/2018 04:10:00,101.9650,3.02,5.54,355.2,1.2,0.00,15.055,81.300
31/08/2018 04:20:00,101.9650,3.02,6.04,355.2,1.2,0.00,15.175,81.500
31/08/2018 04:30:00,101.9650,2.52,6.04,355.2,1.2,0.00,15.055,81.200
31/08/2018 04:40:00,101.9650,3.02,7.05,355.2,1.2,0.00,15.294,81.600
31/08/2018 04:50:00,101.9650,3.52,6.04,355.2,1.2,0.00,15.294,81.600
31/08/2018 05:00:00,101.9650,3.02,6.04,355.2,1.2,0.00,15.318,81.400
31/08/2018 05:10:00,101.9650,3.52,7.05,353.8,1.2,0.00,15.414,81.500
31/08/2018 05:20:00,101.9750,3.52,7.05,353.8,1.2,0.00,15.294,81.500
31/08/2018 05:30:00,101.9750,3.02,7.55,353.8,1.2,0.00,15.270,81.700
31/08/2018 05:40:00,101.9750,3.52,6.04,353.8,1.2,0.00,15.366,82.400
31/08/2018 05:50:00,101.9650,2.52,5.03,355.2,1.2,0.00,15.318,82.600
31/08/2018 06:00:00,101.9750,3.02,6.54,355.2,1.2,0.00,15.485,82.600
31/08/2018 06:10:00,101.9750,2.52,7.05,355.2,1.2,0.00,15.438,82.500
31/08/2018 06:20:00,101.9750,2.52,5.54,0.0,1.2,0.00,15.366,83.000
31/08/2018 06:30:00,101.9850,2.52,5.54,1.4,3.7,0.00,15.342,83.300
31/08/2018 06:40:00,101.9950,2.52,5.54,2.8,8.7,0.00,15.438,83.000
31/08/2018 06:50:00,101.9850,2.52,5.54,1.4,18.7,0.00,15.533,82.500
31/08/2018 07:00:00,101.9850,2.52,6.54,355.2,31.2,0.00,15.581,82.600
31/08/2018 07:10:00,101.9850,2.52,5.03,4.2,61.2,0.00,15.557,82.200
31/08/2018 07:20:00,101.9950,2.01,4.53,1.4,93.7,0.00,15.557,83.000
31/08/2018 07:30:00,101.9950,2.01,5.54,5.6,123.7,0.00,15.676,83.000
31/08/2018 07:40:00,101.9950,2.52,5.54,4.2,153.7,0.00,15.915,83.100
31/08/2018 07:50:00,102.0050,2.52,6.54,2.8,291.2,0.00,16.415,82.100
31/08/2018 08:00:00,102.0150,2.52,6.54,2.8,321.2,0.00,16.415,81.100
31/08/2018 08:10:00,101.9950,2.01,5.54,1.4,313.7,0.00,16.296,81.500
31/08/2018 08:20:00,102.0250,2.01,5.03,4.2,236.2,0.00,16.129,82.000
31/08/2018 08:30:00,102.0350,2.01,6.04,0.0,273.7,0.00,16.272,82.500
31/08/2018 08:40:00,102.0350,2.01,5.03,2.8,206.2,0.00,16.010,83.200
31/08/2018 08:50:00,102.0350,2.52,6.04,4.2,383.7,0.00,16.439,82.100
31/08/2018 09:00:00,102.0250,2.01,5.54,355.2,503.7,0.00,16.868,81.700
31/08/2018 09:10:00,102.0050,2.52,5.54,355.2,513.7,0.00,17.011,81.200
31/08/2018 09:20:00,102.0050,2.52,6.04,353.8,303.7,0.00,16.296,81.700
31/08/2018 09:30:00,102.0450,2.52,5.54,352.4,236.2,0.00,16.320,83.800
31/08/2018 09:40:00,102.0550,2.52,6.04,355.2,246.2,0.00,16.320,84.000
31/08/2018 09:50:00,102.0550,2.01,5.03,353.8,306.2,0.00,16.463,83.900
31/08/2018 10:00:00,102.0650,3.02,5.54,353.8,298.7,0.00,16.272,84.900
31/08/2018 10:10:00,102.0550,3.02,6.04,353.8,471.2,0.00,16.368,84.400
31/08/2018 10:20:00,102.0650,2.52,5.54,351.0,393.7,0.00,16.368,85.000
31/08/2018 10:30:00,102.0450,1.51,5.54,345.4,706.2,0.00,16.915,86.900
31/08/2018 10:40:00,102.0450,2.01,6.04,1.4,411.2,0.00,16.844,86.200
31/08/2018 10:50:00,102.0650,2.52,5.54,0.0,333.7,0.00,16.677,85.700
31/08/2018 11:00:00,102.0650,2.52,5.54,352.4,346.2,0.00,16.630,86.200
31/08/2018 11:10:00,102.0750,2.52,5.54,352.4,396.2,0.00,16.844,86.300
31/08/2018 11:20:00,102.0450,2.52,6.04,2.8,1158.7,0.00,17.938,82.900
31/08/2018 11:30:00,102.0350,2.52,5.03,355.2,1158.7,0.00,17.986,80.600
31/08/2018 11:40:00,102.0350,2.52,5.54,352.4,908.7,0.00,17.819,81.000
31/08/2018 11:50:00,102.0350,2.52,6.04,355.2,1073.7,0.00,17.843,81.100
31/08/2018 12:00:00,102.0350,3.02,7.05,353.8,1066.2,0.00,17.915,81.600
31/08/2018 12:10:00,102.0250,3.02,6.54,355.2,968.7,0.00,18.295,82.500
31/08/2018 12:20:00,102.0250,3.02,5.54,351.0,711.2,0.00,17.938,83.100
31/08/2018 12:30:00,102.0250,2.52,5.03,355.2,1013.7,0.00,18.794,79.400
31/08/2018 12:40:00,102.0250,2.52,6.04,355.2,738.7,0.00,17.796,79.000
31/08/2018 12:50:00,102.0350,2.52,5.03,355.2,696.2,0.00,17.938,80.900
31/08/2018 13:00:00,102.0350,2.52,5.54,355.2,541.2,0.00,17.891,80.100
31/08/2018 13:10:00,102.0350,2.52,6.04,355.2,453.7,0.00,17.486,79.400
31/08/2018 13:20:00,102.0350,2.52,5.03,355.2,801.2,0.00,18.485,80.300
31/08/2018 13:30:00,102.0350,2.52,5.03,352.4,943.7,0.00,18.485,78.700
31/08/2018 13:40:00,102.0250,2.52,5.54,353.8,1163.7,0.00,18.985,76.800
31/08/2018 13:50:00,102.0250,2.52,5.03,353.8,1231.2,0.00,19.032,75.500
31/08/2018 14:00:00,102.0350,2.52,6.04,355.2,1138.7,0.00,18.604,74.600
31/08/2018 14:10:00,102.0350,3.02,5.54,353.8,1271.2,0.00,19.056,74.300
31/08/2018 14:20:00,102.0250,3.02,5.54,355.2,1198.7,0.00,19.056,74.100
31/08/2018 14:30:00,102.0250,3.02,5.54,353.8,1303.7,0.00,19.270,73.200
31/08/2018 14:40:00,102.0250,3.02,5.03,352.4,1326.2,0.00,19.436,73.200
31/08/2018 14:50:00,102.0250,3.02,6.54,355.2,1183.7,0.00,19.103,72.800
31/08/2018 15:00:00,102.0350,3.02,6.04,349.6,1163.7,0.00,19.008,73.200
31/08/2018 15:10:00,102.0250,3.02,6.04,353.8,1276.2,0.00,19.341,72.200
31/08/2018 15:20:00,102.0350,3.02,6.04,355.2,901.2,0.00,18.985,72.100
31/08/2018 15:30:00,102.0350,3.02,5.54,352.4,1248.7,0.00,19.341,71.200
31/08/2018 15:40:00,102.0350,3.02,5.54,352.4,1198.7,0.00,19.389,71.800
31/08/2018 15:50:00,102.0450,3.02,6.04,355.2,1148.7,0.00,18.913,73.700
31/08/2018 16:00:00,102.0450,3.52,6.54,353.8,1101.2,0.00,18.699,74.900
31/08/2018 16:10:00,102.0450,3.52,6.04,355.2,1066.2,0.00,18.580,76.100
31/08/2018 16:20:00,102.0550,3.02,6.04,4.2,1033.7,0.00,18.652,76.000
31/08/2018 16:30:00,102.0750,3.02,5.54,1.4,996.2,0.00,18.723,75.400
31/08/2018 16:40:00,102.0750,3.02,5.54,1.4,958.7,0.00,18.414,76.100
31/08/2018 16:50:00,102.0750,3.02,6.54,355.2,918.7,0.00,18.247,76.900
31/08/2018 17:00:00,102.0750,3.52,7.05,355.2,876.2,0.00,18.224,77.600
31/08/2018 17:10:00,102.0750,3.02,5.54,355.2,826.2,0.00,18.319,78.200
31/08/2018 17:20:00,102.0750,3.52,6.54,355.2,776.2,0.00,17.938,78.400
31/08/2018 17:30:00,102.0750,3.52,6.54,355.2,723.7,0.00,17.748,78.600
31/08/2018 17:40:00,102.0850,3.52,6.04,1.4,673.7,0.00,17.653,79.300
31/08/2018 17:50:00,102.0750,3.52,6.54,355.2,626.2,0.00,17.582,79.800
31/08/2018 18:00:00,102.0850,3.52,7.05,355.2,576.2,0.00,17.486,80.000
31/08/2018 18:10:00,102.0850,3.52,7.05,355.2,526.2,0.00,17.582,80.100
31/08/2018 18:20:00,102.0950,3.52,6.04,353.8,471.2,0.00,17.534,80.700
31/08/2018 18:30:00,102.1050,3.52,6.54,353.8,413.7,0.00,17.629,81.700
31/08/2018 18:40:00,102.1050,3.02,6.04,355.2,356.2,0.00,17.629,81.100
31/08/2018 18:50:00,102.1150,2.52,6.04,355.2,308.7,0.00,17.510,79.400
31/08/2018 19:00:00,102.1250,2.52,5.03,0.0,258.7,0.00,17.439,78.100
31/08/2018 19:10:00,102.1250,2.52,5.54,5.6,213.7,0.00,17.320,78.400
31/08/2018 19:20:00,102.1350,2.01,5.03,4.2,171.2,0.00,17.106,79.800
31/08/2018 19:30:00,102.1650,2.52,5.54,7.0,133.7,0.00,16.892,80.500
31/08/2018 19:40:00,102.1750,2.01,4.53,2.8,98.7,0.00,16.630,81.100
31/08/2018 19:50:00,102.1850,1.51,4.53,9.8,73.7,0.00,16.463,82.700
31/08/2018 20:00:00,102.1950,1.51,3.52,5.6,51.2,0.00,16.082,83.400
31/08/2018 20:10:00,102.2050,1.01,3.52,9.8,28.7,0.00,15.915,83.800
31/08/2018 20:20:00,102.2150,1.01,3.52,15.4,16.2,0.00,15.748,84.100
31/08/2018 20:30:00,102.2250,1.01,3.52,9.8,6.2,0.00,15.605,85.100
31/08/2018 20:40:00,102.2250,1.01,2.52,12.6,1.2,0.00,15.342,85.900
31/08/2018 20:50:00,102.2250,0.50,3.02,11.2,1.2,0.00,15.079,86.700
31/08/2018 21:00:00,102.2250,0.00,2.01,7.0,1.2,0.00,14.912,87.000
31/08/2018 21:10:00,102.2250,0.00,2.01,12.6,1.2,0.00,14.840,87.300
31/08/2018 21:20:00,102.2350,0.50,2.52,29.5,1.2,0.00,14.697,87.400
31/08/2018 21:30:00,102.2450,0.00,2.01,32.3,1.2,0.00,14.481,87.600
31/08/2018 21:40:00,102.2450,0.00,1.51,42.1,1.2,0.00,14.146,88.000
31/08/2018 21:50:00,102.2450,0.00,1.01,43.5,1.2,0.00,13.954,88.500
31/08/2018 22:00:00,102.2550,0.00,1.01,54.8,1.2,0.00,13.834,88.800
31/08/2018 22:10:00,102.2650,0.00,1.01,54.8,1.2,0.00,13.690,89.200
31/08/2018 22:20:00,102.2650,0.00,1.01,57.6,1.2,0.00,13.594,89.500
31/08/2018 22:30:00,102.2850,0.00,0.50,60.4,1.2,0.00,13.449,89.800
31/08/2018 22:40:00,102.2850,0.00,1.01,60.4,1.2,0.00,13.161,90.200
31/08/2018 22:50:00,102.2850,0.00,1.01,59.0,1.2,0.00,13.185,90.700
31/08/2018 23:00:00,102.2850,0.00,0.50,59.0,1.2,0.00,13.016,91.100
31/08/2018 23:10:00,102.2850,0.00,0.00,59.0,1.2,0.00,12.847,91.400
31/08/2018 23:20:00,102.2950,0.00,0.00,59.0,1.2,0.00,11.832,91.700
31/08/2018 23:30:00,102.3250,0.00,0.00,59.0,1.2,0.00,11.248,92.500
31/08/2018 23:40:00,102.3250,0.00,0.50,59.0,1.2,0.00,11.977,93.000
31/08/2018 23:50:00,102.3250,0.00,1.01,59.0,1.2,0.00,12.485,93.200
01/09/2018 00:00:00,102.3150,0.00,0.50,59.0,1.2,0.00,12.606,93.400
01/09/2018 00:10:00,102.3150,0.00,0.50,59.0,1.2,0.00,12.606,93.600
01/09/2018 00:20:00,102.3150,0.00,0.00,59.0,1.2,0.00,12.364,93.900
01/09/2018 00:30:00,102.3450,0.00,0.00,59.0,1.2,0.00,12.147,94.100
01/09/2018 00:40:00,102.3650,0.00,0.00,59.0,1.2,0.00,12.413,94.400
01/09/2018 00:50:00,102.3550,0.00,0.00,59.0,1.2,0.00,12.219,94.600
01/09/2018 01:00:00,102.3550,0.00,0.00,59.0,1.2,0.00,12.147,94.800
01/09/2018 01:10:00,102.3550,0.00,0.00,59.0,1.2,0.00,11.759,94.900
01/09/2018 01:20:00,102.3650,0.00,0.00,59.0,1.2,0.00,10.883,94.900
01/09/2018 01:30:00,102.3650,0.00,0.00,59.0,1.2,0.00,11.273,95.200
01/09/2018 01:40:00,102.3750,0.00,0.00,59.0,1.2,0.00,11.759,95.400
01/09/2018 01:50:00,102.3750,0.00,0.00,59.0,1.2,0.00,11.175,95.400
01/09/2018 02:00:00,102.3850,0.00,0.00,59.0,1.2,0.00,11.516,95.600
01/09/2018 02:10:00,102.3850,0.00,0.00,59.0,1.2,0.00,10.001,95.500
01/09/2018 02:20:00,102.3750,0.00,0.00,59.0,1.2,0.00,9.952,96.200
01/09/2018 02:30:00,102.3650,0.00,0.00,59.0,1.2,0.00,10.638,96.700
01/09/2018 02:40:00,102.3850,0.00,0.00,59.0,1.2,0.00,10.932,96.900
01/09/2018 02:50:00,102.3850,0.00,0.00,59.0,1.2,0.00,10.687,96.800
01/09/2018 03:00:00,102.3850,0.00,0.00,59.0,1.2,0.00,10.051,96.900
01/09/2018 03:10:00,102.3750,0.00,0.00,59.0,1.2,0.00,10.345,97.100
01/09/2018 03:20:00,102.3750,0.00,0.50,59.0,1.2,0.00,11.005,97.200
01/09/2018 03:30:00,102.3950,0.00,0.50,60.4,1.2,0.00,11.248,97.200
01/09/2018 03:40:00,102.3950,0.00,0.00,60.4,1.2,0.00,11.127,97.200
01/09/2018 03:50:00,102.4050,0.00,0.00,60.4,1.2,0.00,10.051,97.100
01/09/2018 04:00:00,102.3850,0.00,0.00,60.4,1.2,0.00,9.829,97.400
01/09/2018 04:10:00,102.3850,0.00,0.00,60.4,1.2,0.00,9.829,97.500
01/09/2018 04:20:00,102.3850,0.00,0.00,60.4,1.2,0.00,10.247,97.600
01/09/2018 04:30:00,102.3950,0.00,0.00,60.4,1.2,0.00,9.262,97.500
01/09/2018 04:40:00,102.3950,0.00,0.00,60.4,1.2,0.00,8.270,97.700
01/09/2018 04:50:00,102.3850,0.00,0.00,60.4,1.2,0.00,8.767,98.100
01/09/2018 05:00:00,102.3950,0.00,0.00,60.4,1.2,0.00,9.485,98.300
01/09/2018 05:10:00,102.4050,0.00,0.00,60.4,1.2,0.00,7.970,97.800
01/09/2018 05:20:00,102.4150,0.00,0.00,60.4,1.2,0.00,8.369,98.300
01/09/2018 05:30:00,102.4250,0.00,0.00,60.4,1.2,0.00,8.817,98.400
01/09/2018 05:40:00,102.4250,0.00,0.50,60.4,1.2,0.00,7.870,98.200
01/09/2018 05:50:00,102.4250,0.00,0.00,60.4,1.2,0.00,7.519,98.400
01/09/2018 06:00:00,102.4350,0.00,0.00,60.4,1.2,0.00,8.817,98.600
01/09/2018 06:10:00,102.4450,0.00,0.00,60.4,1.2,0.00,8.841,98.600
01/09/2018 06:20:00,102.4650,0.00,0.00,60.4,1.2,0.00,9.879,98.600
01/09/2018 06:30:00,102.4750,0.00,0.00,59.0,1.2,0.00,10.590,98.400
01/09/2018 06:40:00,102.4750,0.00,0.00,60.4,6.2,0.00,9.509,98.200
01/09/2018 06:50:00,102.4850,0.00,0.00,60.4,13.7,0.00,9.410,98.500
01/09/2018 07:00:00,102.4850,0.00,0.00,60.4,23.7,0.00,9.780,98.600
01/09/2018 07:10:00,102.4850,0.00,0.00,60.4,36.2,0.00,9.952,98.600
01/09/2018 07:20:00,102.4850,0.00,0.00,60.4,56.2,0.00,10.222,98.600
01/09/2018 07:30:00,102.4950,0.00,0.00,60.4,68.7,0.00,10.541,98.600
01/09/2018 07:40:00,102.5050,0.00,0.00,60.4,83.7,0.00,10.467,98.500
01/09/2018 07:50:00,102.5150,0.00,0.00,60.4,116.2,0.00,10.614,98.600
01/09/2018 08:00:00,102.5250,0.00,0.00,60.4,148.7,0.00,11.029,98.600
01/09/2018 08:10:00,102.5150,0.00,0.00,60.4,166.2,0.00,11.370,98.600
01/09/2018 08:20:00,102.5150,0.00,0.00,60.4,158.7,0.00,11.613,98.600
01/09/2018 08:30:00,102.5250,0.00,0.00,60.4,188.7,0.00,11.710,98.600
01/09/2018 08:40:00,102.5350,0.00,0.00,60.4,226.2,0.00,12.050,98.600
01/09/2018 08:50:00,102.5350,0.00,0.00,60.4,533.7,0.00,13.642,98.400
01/09/2018 09:00:00,102.5350,0.00,0.00,60.4,593.7,0.00,14.098,98.300
01/09/2018 09:10:00,102.5350,0.00,0.00,60.4,646.2,0.00,14.840,98.200
01/09/2018 09:20:00,102.5450,0.00,0.00,60.4,761.2,0.00,15.438,98.100
01/09/2018 09:30:00,102.5450,0.00,0.50,59.0,636.2,0.00,14.840,97.900
01/09/2018 09:40:00,102.5650,0.00,0.00,59.0,703.7,0.00,16.106,97.900
01/09/2018 09:50:00,102.5850,0.00,0.50,59.0,786.2,0.00,15.461,97.300
01/09/2018 10:00:00,102.5750,0.00,1.01,59.0,836.2,0.00,16.201,96.900
01/09/2018 10:10:00,102.5850,0.00,1.01,59.0,936.2,0.00,16.701,96.000
01/09/2018 10:20:00,102.6050,0.00,1.01,59.0,1023.7,0.00,17.439,95.200
01/09/2018 10:30:00,102.6150,0.50,1.51,59.0,1011.2,0.00,17.772,94.000
01/09/2018 10:40:00,102.6250,0.00,1.51,59.0,536.2,0.00,17.130,90.200
01/09/2018 10:50:00,102.6250,0.00,1.01,60.4,1291.2,0.00,20.246,90.700
01/09/2018 11:00:00,102.6250,0.00,2.01,59.0,786.2,0.00,17.344,84.900
01/09/2018 11:10:00,102.6350,0.00,1.51,59.0,346.2,0.00,16.606,84.200
01/09/2018 11:20:00,102.6350,0.50,2.52,5.6,346.2,0.00,16.415,84.900
01/09/2018 11:30:00,102.6450,0.50,1.51,0.0,708.7,0.00,17.272,84.400
01/09/2018 11:40:00,102.6450,0.00,1.51,0.0,1276.2,0.00,18.961,81.600
01/09/2018 11:50:00,102.6450,0.00,2.01,0.0,1403.7,0.00,18.723,78.700
01/09/2018 12:00:00,102.6450,1.01,3.02,355.2,1271.2,0.00,17.986,77.000
01/09/2018 12:10:00,102.6550,1.51,3.02,341.2,936.2,0.00,17.772,78.400
01/09/2018 12:20:00,102.6550,1.01,3.02,332.7,1388.7,0.00,18.937,77.400
01/09/2018 12:30:00,102.6650,1.01,2.52,338.3,1368.7,0.00,18.818,74.700
01/09/2018 12:40:00,102.6550,0.50,2.52,327.1,1308.7,0.00,19.080,74.600
01/09/2018 12:50:00,102.6550,1.01,3.02,324.3,1391.2,0.00,19.270,74.200
01/09/2018 13:00:00,102.6350,0.50,2.52,345.4,1431.2,0.00,18.842,71.900
