Site Name ,ST2 1 OV BUND
Site Number ,2
Logger ,Integrating Light Sensor
Logger Serial Number ,50364


Scan No ,Date and Time,       Integrating Light,        ,
658,22/04/2018 , 04:42:40,0,0
659,22/04/2018 , 04:52:40,0,0
660,22/04/2018 , 05:02:40,0,0
661,22/04/2018 , 05:12:40,0,0
662,22/04/2018 , 05:22:40,0,0
663,22/04/2018 , 05:32:40,0,0
664,22/04/2018 , 05:42:40,0,0
665,22/04/2018 , 05:52:40,0,0
666,22/04/2018 , 06:02:40,0,0
667,22/04/2018 , 06:12:40,3,3
668,22/04/2018 , 06:22:40,4,4
669,22/04/2018 , 06:32:40,9,9
670,22/04/2018 , 06:42:40,17,17
671,22/04/2018 , 06:52:40,20,20
672,22/04/2018 , 07:02:40,25,25
673,22/04/2018 , 07:12:40,31,31
674,22/04/2018 , 07:22:40,32,32
675,22/04/2018 , 07:32:40,40,40
676,22/04/2018 , 07:42:40,48,48
677,22/04/2018 , 07:52:40,61,61
678,22/04/2018 , 08:02:40,68,68
679,22/04/2018 , 08:12:40,71,71
680,22/04/2018 , 08:22:40,74,74
681,22/04/2018 , 08:32:40,79,79
682,22/04/2018 , 08:42:40,95,95
683,22/04/2018 , 08:52:40,99,99
684,22/04/2018 , 09:02:40,110,110
685,22/04/2018 , 09:12:40,154,154
686,22/04/2018 , 09:22:40,164,164
687,22/04/2018 , 09:32:40,128,128
688,22/04/2018 , 09:42:40,136,136
689,22/04/2018 , 09:52:40,160,160
690,22/04/2018 , 10:02:40,178,178
691,22/04/2018 , 10:12:40,193,193
692,22/04/2018 , 10:22:40,193,193
693,22/04/2018 , 10:32:40,224,224
694,22/04/2018 , 10:42:40,229,229
695,22/04/2018 , 10:52:40,277,277
696,22/04/2018 , 11:02:40,284,284
697,22/04/2018 , 11:12:40,286,286
698,22/04/2018 , 11:22:40,293,293
699,22/04/2018 , 11:32:40,313,313
700,22/04/2018 , 11:42:40,328,328
701,22/04/2018 , 11:52:40,339,339
702,22/04/2018 , 12:02:40,279,279
703,22/04/2018 , 12:12:40,335,335
704,22/04/2018 , 12:22:40,389,389
705,22/04/2018 , 12:32:40,343,343
706,22/04/2018 , 12:42:40,253,253
707,22/04/2018 , 12:52:40,249,249
708,22/04/2018 , 13:02:40,276,276
709,22/04/2018 , 13:12:40,295,295
710,22/04/2018 , 13:22:40,261,261
711,22/04/2018 , 13:32:40,265,265
712,22/04/2018 , 13:42:40,263,263
713,22/04/2018 , 13:52:40,308,308
714,22/04/2018 , 14:02:40,260,260
715,22/04/2018 , 14:12:40,267,267
716,22/04/2018 , 14:22:40,348,348
717,22/04/2018 , 14:32:40,298,298
718,22/04/2018 , 14:42:40,260,260
719,22/04/2018 , 14:52:40,288,288
720,22/04/2018 , 15:02:40,307,307
721,22/04/2018 , 15:12:40,232,232
722,22/04/2018 , 15:22:40,337,337
723,22/04/2018 , 15:32:40,346,346
724,22/04/2018 , 15:42:40,316,316
725,22/04/2018 , 15:52:40,316,316
726,22/04/2018 , 16:02:40,328,328
727,22/04/2018 , 16:12:40,309,309
728,22/04/2018 , 16:22:40,298,298
729,22/04/2018 , 16:32:40,286,286
730,22/04/2018 , 16:42:40,278,278
731,22/04/2018 , 16:52:40,269,269
732,22/04/2018 , 17:02:40,256,256
733,22/04/2018 , 17:12:40,235,235
734,22/04/2018 , 17:22:40,205,205
735,22/04/2018 , 17:32:40,187,187
736,22/04/2018 , 17:42:40,170,170
737,22/04/2018 , 17:52:40,156,156
738,22/04/2018 , 18:02:40,113,113
739,22/04/2018 , 18:12:40,110,110
740,22/04/2018 , 18:22:40,116,116
741,22/04/2018 , 18:32:40,116,116
742,22/04/2018 , 18:42:40,103,103
743,22/04/2018 , 18:52:40,84,84
744,22/04/2018 , 19:02:40,70,70
745,22/04/2018 , 19:12:40,58,58
746,22/04/2018 , 19:22:40,50,50
747,22/04/2018 , 19:32:40,41,41
748,22/04/2018 , 19:42:40,32,32
749,22/04/2018 , 19:52:40,25,25
750,22/04/2018 , 20:02:40,19,19
751,22/04/2018 , 20:12:40,14,14
752,22/04/2018 , 20:22:40,10,10
753,22/04/2018 , 20:32:40,6,6
754,22/04/2018 , 20:42:40,3,3
755,22/04/2018 , 20:52:40,1,1
756,22/04/2018 , 21:02:40,1,1
757,22/04/2018 , 21:12:40,0,0
758,22/04/2018 , 21:22:40,0,0
759,22/04/2018 , 21:32:40,0,0
760,22/04/2018 , 21:42:40,0,0
761,22/04/2018 , 21:52:40,0,0
762,22/04/2018 , 22:02:40,0,0
763,22/04/2018 , 22:12:40,0,0
764,22/04/2018 , 22:22:40,0,0
765,22/04/2018 , 22:32:40,0,0
766,22/04/2018 , 22:42:40,0,0
767,22/04/2018 , 22:52:40,0,0
768,22/04/2018 , 23:02:40,0,0
769,22/04/2018 , 23:12:40,0,0
770,22/04/2018 , 23:22:40,0,0
771,22/04/2018 , 23:32:40,0,0
772,22/04/2018 , 23:42:40,0,0
773,22/04/2018 , 23:52:40,0,0
774,23/04/2018 , 00:02:40,0,0
775,23/04/2018 , 00:12:40,0,0
776,23/04/2018 , 00:22:40,0,0
777,23/04/2018 , 00:32:40,0,0
778,23/04/2018 , 00:42:40,0,0
779,23/04/2018 , 00:52:40,0,0
780,23/04/2018 , 01:02:40,0,0
781,23/04/2018 , 01:12:40,0,0
782,23/04/2018 , 01:22:40,0,0
783,23/04/2018 , 01:32:40,0,0
784,23/04/2018 , 01:42:40,0,0
785,23/04/2018 , 01:52:40,0,0
786,23/04/2018 , 02:02:40,0,0
787,23/04/2018 , 02:12:40,0,0
788,23/04/2018 , 02:22:40,0,0
789,23/04/2018 , 02:32:40,0,0
790,23/04/2018 , 02:42:40,0,0
791,23/04/2018 , 02:52:40,0,0
792,23/04/2018 , 03:02:40,0,0
793,23/04/2018 , 03:12:40,0,0
794,23/04/2018 , 03:22:40,0,0
795,23/04/2018 , 03:32:40,0,0
796,23/04/2018 , 03:42:40,0,0
797,23/04/2018 , 03:52:40,0,0
798,23/04/2018 , 04:02:40,0,0
799,23/04/2018 , 04:12:40,0,0
800,23/04/2018 , 04:22:40,0,0
801,23/04/2018 , 04:32:40,0,0
802,23/04/2018 , 04:42:40,0,0
803,23/04/2018 , 04:52:40,0,0
804,23/04/2018 , 05:02:40,0,0
805,23/04/2018 , 05:12:40,0,0
806,23/04/2018 , 05:22:40,0,0
807,23/04/2018 , 05:32:40,0,0
808,23/04/2018 , 05:42:40,0,0
809,23/04/2018 , 05:52:40,0,0
810,23/04/2018 , 06:02:40,0,0
811,23/04/2018 , 06:12:40,1,1
812,23/04/2018 , 06:22:40,2,2
813,23/04/2018 , 06:32:40,3,3
814,23/04/2018 , 06:42:40,5,5
815,23/04/2018 , 06:52:40,11,11
816,23/04/2018 , 07:02:40,22,22
817,23/04/2018 , 07:12:40,25,25
818,23/04/2018 , 07:22:40,29,29
819,23/04/2018 , 07:32:40,39,39
820,23/04/2018 , 07:42:40,42,42
821,23/04/2018 , 07:52:40,64,64
822,23/04/2018 , 08:02:40,85,85
823,23/04/2018 , 08:12:40,75,75
824,23/04/2018 , 08:22:40,81,81
825,23/04/2018 , 08:32:40,63,63
826,23/04/2018 , 08:42:40,103,103
827,23/04/2018 , 08:52:40,126,126
828,23/04/2018 , 09:02:40,136,136
829,23/04/2018 , 09:12:40,151,151
830,23/04/2018 , 09:22:40,163,163
831,23/04/2018 , 09:32:40,176,176
832,23/04/2018 , 09:42:40,189,189
833,23/04/2018 , 09:52:40,198,198
834,23/04/2018 , 10:02:40,211,211
835,23/04/2018 , 10:12:40,218,218
836,23/04/2018 , 10:22:40,233,233
837,23/04/2018 , 10:32:40,250,250
838,23/04/2018 , 10:42:40,266,266
839,23/04/2018 , 10:52:40,268,268
840,23/04/2018 , 11:02:40,276,276
841,23/04/2018 , 11:12:40,287,287
842,23/04/2018 , 11:22:40,302,302
843,23/04/2018 , 11:32:40,304,304
844,23/04/2018 , 11:42:40,311,311
845,23/04/2018 , 11:52:40,304,304
846,23/04/2018 , 12:02:40,322,322
847,23/04/2018 , 12:12:40,340,340
848,23/04/2018 , 12:22:40,329,329
849,23/04/2018 , 12:32:40,321,321
850,23/04/2018 , 12:42:40,331,331
851,23/04/2018 , 12:52:40,334,334
852,23/04/2018 , 13:02:40,339,339
853,23/04/2018 , 13:12:40,335,335
854,23/04/2018 , 13:22:40,321,321
855,23/04/2018 , 13:32:40,321,321
856,23/04/2018 , 13:42:40,319,319
857,23/04/2018 , 13:52:40,326,326
858,23/04/2018 , 14:02:40,311,311
859,23/04/2018 , 14:12:40,315,315
860,23/04/2018 , 14:22:40,292,292
861,23/04/2018 , 14:32:40,267,267
862,23/04/2018 , 14:42:40,255,255
863,23/04/2018 , 14:52:40,254,254
864,23/04/2018 , 15:02:40,244,244
865,23/04/2018 , 15:12:40,249,249
866,23/04/2018 , 15:22:40,252,252
867,23/04/2018 , 15:32:40,235,235
868,23/04/2018 , 15:42:40,240,240
869,23/04/2018 , 15:52:40,243,243
870,23/04/2018 , 16:02:40,248,248
871,23/04/2018 , 16:12:40,229,229
872,23/04/2018 , 16:22:40,132,132
873,23/04/2018 , 16:32:40,133,133
874,23/04/2018 , 16:42:40,157,157
875,23/04/2018 , 16:52:40,214,214
876,23/04/2018 , 17:02:40,221,221
877,23/04/2018 , 17:12:40,176,176
878,23/04/2018 , 17:22:40,174,174
879,23/04/2018 , 17:32:40,155,155
880,23/04/2018 , 17:42:40,131,131
881,23/04/2018 , 17:52:40,127,127
882,23/04/2018 , 18:02:40,124,124
883,23/04/2018 , 18:12:40,112,112
884,23/04/2018 , 18:22:40,80,80
885,23/04/2018 , 18:32:40,50,50
886,23/04/2018 , 18:42:40,92,92
887,23/04/2018 , 18:52:40,95,95
888,23/04/2018 , 19:02:40,67,67
889,23/04/2018 , 19:12:40,26,26
890,23/04/2018 , 19:22:40,31,31
891,23/04/2018 , 19:32:40,37,37
892,23/04/2018 , 19:42:40,36,36
893,23/04/2018 , 19:52:40,46,46
894,23/04/2018 , 20:02:40,33,33
895,23/04/2018 , 20:12:40,26,26
896,23/04/2018 , 20:22:40,12,12
897,23/04/2018 , 20:32:40,5,5
898,23/04/2018 , 20:42:40,3,3
899,23/04/2018 , 20:52:40,1,1
900,23/04/2018 , 21:02:40,1,1
901,23/04/2018 , 21:12:40,0,0
902,23/04/2018 , 21:22:40,0,0
903,23/04/2018 , 21:32:40,0,0
904,23/04/2018 , 21:42:40,0,0
905,23/04/2018 , 21:52:40,0,0
906,23/04/2018 , 22:02:40,0,0
907,23/04/2018 , 22:12:40,0,0
908,23/04/2018 , 22:22:40,0,0
909,23/04/2018 , 22:32:40,0,0
910,23/04/2018 , 22:42:40,0,0
911,23/04/2018 , 22:52:40,0,0
912,23/04/2018 , 23:02:40,0,0
913,23/04/2018 , 23:12:40,0,0
914,23/04/2018 , 23:22:40,0,0
915,23/04/2018 , 23:32:40,0,0
916,23/04/2018 , 23:42:40,0,0
917,23/04/2018 , 23:52:40,0,0
918,24/04/2018 , 00:02:40,0,0
919,24/04/2018 , 00:12:40,0,0
920,24/04/2018 , 00:22:40,0,0
921,24/04/2018 , 00:32:40,0,0
922,24/04/2018 , 00:42:40,0,0
923,24/04/2018 , 00:52:40,0,0
924,24/04/2018 , 01:02:40,0,0
925,24/04/2018 , 01:12:40,0,0
926,24/04/2018 , 01:22:40,0,0
927,24/04/2018 , 01:32:40,0,0
928,24/04/2018 , 01:42:40,0,0
929,24/04/2018 , 01:52:40,0,0
930,24/04/2018 , 02:02:40,0,0
931,24/04/2018 , 02:12:40,0,0
932,24/04/2018 , 02:22:40,0,0
933,24/04/2018 , 02:32:40,0,0
934,24/04/2018 , 02:42:40,0,0
935,24/04/2018 , 02:52:40,0,0
936,24/04/2018 , 03:02:40,0,0
937,24/04/2018 , 03:12:40,0,0
938,24/04/2018 , 03:22:40,0,0
939,24/04/2018 , 03:32:40,0,0
940,24/04/2018 , 03:42:40,0,0
941,24/04/2018 , 03:52:40,0,0
942,24/04/2018 , 04:02:40,0,0
943,24/04/2018 , 04:12:40,0,0
944,24/04/2018 , 04:22:40,0,0
945,24/04/2018 , 04:32:40,0,0
946,24/04/2018 , 04:42:40,0,0
947,24/04/2018 , 04:52:40,0,0
948,24/04/2018 , 05:02:40,0,0
949,24/04/2018 , 05:12:40,0,0
950,24/04/2018 , 05:22:40,0,0
951,24/04/2018 , 05:32:40,0,0
952,24/04/2018 , 05:42:40,0,0
953,24/04/2018 , 05:52:40,0,0
954,24/04/2018 , 06:02:40,0,0
955,24/04/2018 , 06:12:40,0,0
956,24/04/2018 , 06:22:40,1,1
957,24/04/2018 , 06:32:40,1,1
958,24/04/2018 , 06:42:40,4,4
959,24/04/2018 , 06:52:40,5,5
960,24/04/2018 , 07:02:40,7,7
961,24/04/2018 , 07:12:40,6,6
962,24/04/2018 , 07:22:40,7,7
963,24/04/2018 , 07:32:40,12,12
964,24/04/2018 , 07:42:40,16,16
965,24/04/2018 , 07:52:40,31,31
966,24/04/2018 , 08:02:40,41,41
967,24/04/2018 , 08:12:40,46,46
968,24/04/2018 , 08:22:40,44,44
969,24/04/2018 , 08:32:40,48,48
970,24/04/2018 , 08:42:40,76,76
971,24/04/2018 , 08:52:40,87,87
972,24/04/2018 , 09:02:40,109,109
973,24/04/2018 , 09:12:40,130,130
974,24/04/2018 , 09:22:40,162,162
975,24/04/2018 , 09:32:40,147,147
976,24/04/2018 , 09:42:40,183,183
977,24/04/2018 , 09:52:40,191,191
978,24/04/2018 , 10:02:40,212,212
979,24/04/2018 , 10:12:40,227,227
980,24/04/2018 , 10:22:40,230,230
981,24/04/2018 , 10:32:40,216,216
982,24/04/2018 , 10:42:40,226,226
983,24/04/2018 , 10:52:40,237,237
984,24/04/2018 , 11:02:40,255,255
985,24/04/2018 , 11:12:40,298,298
986,24/04/2018 , 11:22:40,265,265
987,24/04/2018 , 11:32:40,193,193
988,24/04/2018 , 11:42:40,222,222
989,24/04/2018 , 11:52:40,205,205
990,24/04/2018 , 12:02:40,204,204
991,24/04/2018 , 12:12:40,267,267
992,24/04/2018 , 12:22:40,222,222
993,24/04/2018 , 12:32:40,252,252
994,24/04/2018 , 12:42:40,240,240
995,24/04/2018 , 12:52:40,215,215
996,24/04/2018 , 13:02:40,190,190
997,24/04/2018 , 13:12:40,146,146
998,24/04/2018 , 13:22:40,139,139
999,24/04/2018 , 13:32:40,132,132
1000,24/04/2018 , 13:42:40,137,137
1001,24/04/2018 , 13:52:40,176,176
1002,24/04/2018 , 14:02:40,193,193
1003,24/04/2018 , 14:12:40,214,214
1004,24/04/2018 , 14:22:40,199,199
1005,24/04/2018 , 14:32:40,189,189
1006,24/04/2018 , 14:42:40,191,191
1007,24/04/2018 , 14:52:40,201,201
1008,24/04/2018 , 15:02:40,182,182
1009,24/04/2018 , 15:12:40,157,157
1010,24/04/2018 , 15:22:40,196,196
1011,24/04/2018 , 15:32:40,208,208
1012,24/04/2018 , 15:42:40,183,183
1013,24/04/2018 , 15:52:40,162,162
1014,24/04/2018 , 16:02:40,163,163
1015,24/04/2018 , 16:12:40,174,174
1016,24/04/2018 , 16:22:40,152,152
1017,24/04/2018 , 16:32:40,148,148
1018,24/04/2018 , 16:42:40,150,150
1019,24/04/2018 , 16:52:40,144,144
1020,24/04/2018 , 17:02:40,133,133
1021,24/04/2018 , 17:12:40,138,138
1022,24/04/2018 , 17:22:40,120,120
1023,24/04/2018 , 17:32:40,112,112
1024,24/04/2018 , 17:42:40,106,106
1025,24/04/2018 , 17:52:40,88,88
1026,24/04/2018 , 18:02:40,92,92
1027,24/04/2018 , 18:12:40,83,83
1028,24/04/2018 , 18:22:40,78,78
1029,24/04/2018 , 18:32:40,114,114
1030,24/04/2018 , 18:42:40,91,91
1031,24/04/2018 , 18:52:40,75,75
1032,24/04/2018 , 19:02:40,45,45
1033,24/04/2018 , 19:12:40,38,38
1034,24/04/2018 , 19:22:40,32,32
1035,24/04/2018 , 19:32:40,31,31
1036,24/04/2018 , 19:42:40,25,25
1037,24/04/2018 , 19:52:40,17,17
1038,24/04/2018 , 20:02:40,11,11
1039,24/04/2018 , 20:12:40,7,7
1040,24/04/2018 , 20:22:40,5,5
1041,24/04/2018 , 20:32:40,3,3
1042,24/04/2018 , 20:42:40,1,1
1043,24/04/2018 , 20:52:40,1,1
1044,24/04/2018 , 21:02:40,0,0
1045,24/04/2018 , 21:12:40,0,0
1046,24/04/2018 , 21:22:40,0,0
1047,24/04/2018 , 21:32:40,0,0
1048,24/04/2018 , 21:42:40,0,0
1049,24/04/2018 , 21:52:40,0,0
1050,24/04/2018 , 22:02:40,0,0
1051,24/04/2018 , 22:12:40,0,0
1052,24/04/2018 , 22:22:40,0,0
1053,24/04/2018 , 22:32:40,0,0
1054,24/04/2018 , 22:42:40,0,0
1055,24/04/2018 , 22:52:40,0,0
1056,24/04/2018 , 23:02:40,0,0
1057,24/04/2018 , 23:12:40,0,0
1058,24/04/2018 , 23:22:40,0,0
1059,24/04/2018 , 23:32:40,0,0
1060,24/04/2018 , 23:42:40,0,0
1061,24/04/2018 , 23:52:40,0,0
1062,25/04/2018 , 00:02:40,0,0
1063,25/04/2018 , 00:12:40,0,0
1064,25/04/2018 , 00:22:40,0,0
1065,25/04/2018 , 00:32:40,0,0
1066,25/04/2018 , 00:42:40,0,0
1067,25/04/2018 , 00:52:40,0,0
1068,25/04/2018 , 01:02:40,0,0
1069,25/04/2018 , 01:12:40,0,0
1070,25/04/2018 , 01:22:40,0,0
1071,25/04/2018 , 01:32:40,0,0
1072,25/04/2018 , 01:42:40,0,0
1073,25/04/2018 , 01:52:40,0,0
1074,25/04/2018 , 02:02:40,0,0
1075,25/04/2018 , 02:12:40,0,0
1076,25/04/2018 , 02:22:40,0,0
1077,25/04/2018 , 02:32:40,0,0
1078,25/04/2018 , 02:42:40,0,0
1079,25/04/2018 , 02:52:40,0,0
1080,25/04/2018 , 03:02:40,0,0
1081,25/04/2018 , 03:12:40,0,0
1082,25/04/2018 , 03:22:40,0,0
1083,25/04/2018 , 03:32:40,0,0
1084,25/04/2018 , 03:42:40,0,0
1085,25/04/2018 , 03:52:40,0,0
1086,25/04/2018 , 04:02:40,0,0
1087,25/04/2018 , 04:12:40,0,0
1088,25/04/2018 , 04:22:40,0,0
1089,25/04/2018 , 04:32:40,0,0
1090,25/04/2018 , 04:42:40,0,0
1091,25/04/2018 , 04:52:40,0,0
1092,25/04/2018 , 05:02:40,0,0
1093,25/04/2018 , 05:12:40,0,0
1094,25/04/2018 , 05:22:40,0,0
1095,25/04/2018 , 05:32:40,0,0
1096,25/04/2018 , 05:42:40,0,0
1097,25/04/2018 , 05:52:40,0,0
1098,25/04/2018 , 06:02:40,0,0
1099,25/04/2018 , 06:12:40,1,1
1100,25/04/2018 , 06:22:40,2,2
1101,25/04/2018 , 06:32:40,3,3
1102,25/04/2018 , 06:42:40,5,5
1103,25/04/2018 , 06:52:40,5,5
1104,25/04/2018 , 07:02:40,5,5
1105,25/04/2018 , 07:12:40,5,5
1106,25/04/2018 , 07:22:40,11,11
1107,25/04/2018 , 07:32:40,25,25
1108,25/04/2018 , 07:42:40,34,34
1109,25/04/2018 , 07:52:40,39,39
1110,25/04/2018 , 08:02:40,47,47
1111,25/04/2018 , 08:12:40,56,56
1112,25/04/2018 , 08:22:40,85,85
1113,25/04/2018 , 08:32:40,81,81
1114,25/04/2018 , 08:42:40,83,83
1115,25/04/2018 , 08:52:40,146,146
1116,25/04/2018 , 09:02:40,155,155
1117,25/04/2018 , 09:12:40,151,151
1118,25/04/2018 , 09:22:40,113,113
1119,25/04/2018 , 09:32:40,208,208
1120,25/04/2018 , 09:42:40,156,156
1121,25/04/2018 , 09:52:40,145,145
1122,25/04/2018 , 10:02:40,206,206
1123,25/04/2018 , 10:12:40,241,241
1124,25/04/2018 , 10:22:40,93,93
1125,25/04/2018 , 10:32:40,132,132
1126,25/04/2018 , 10:42:40,129,129
1127,25/04/2018 , 10:52:40,162,162
1128,25/04/2018 , 11:02:40,144,144
1129,25/04/2018 , 11:12:40,162,162
1130,25/04/2018 , 11:22:40,145,145
1131,25/04/2018 , 11:32:40,138,138
1132,25/04/2018 , 11:42:40,118,118
1133,25/04/2018 , 11:52:40,130,130
1134,25/04/2018 , 12:02:40,144,144
1135,25/04/2018 , 12:12:40,134,134
1136,25/04/2018 , 12:22:40,164,164
1137,25/04/2018 , 12:32:40,188,188
1138,25/04/2018 , 12:42:40,221,221
1139,25/04/2018 , 12:52:40,215,215
1140,25/04/2018 , 13:02:40,299,299
1141,25/04/2018 , 13:12:40,307,307
1142,25/04/2018 , 13:22:40,302,302
1143,25/04/2018 , 13:32:40,266,266
1144,25/04/2018 , 13:42:40,309,309
1145,25/04/2018 , 13:52:40,248,248
1146,25/04/2018 , 14:02:40,181,181
1147,25/04/2018 , 14:12:40,228,228
1148,25/04/2018 , 14:22:40,226,226
1149,25/04/2018 , 14:32:40,191,191
1150,25/04/2018 , 14:42:40,190,190
1151,25/04/2018 , 14:52:40,161,161
1152,25/04/2018 , 15:02:40,131,131
1153,25/04/2018 , 15:12:40,115,115
1154,25/04/2018 , 15:22:40,98,98
1155,25/04/2018 , 15:32:40,178,178
1156,25/04/2018 , 15:42:40,75,75
1157,25/04/2018 , 15:52:40,64,64
1158,25/04/2018 , 16:02:40,100,100
1159,25/04/2018 , 16:12:40,124,124
1160,25/04/2018 , 16:22:40,99,99
1161,25/04/2018 , 16:32:40,143,143
1162,25/04/2018 , 16:42:40,206,206
1163,25/04/2018 , 16:52:40,143,143
1164,25/04/2018 , 17:02:40,90,90
1165,25/04/2018 , 17:12:40,77,77
1166,25/04/2018 , 17:22:40,68,68
1167,25/04/2018 , 17:32:40,65,65
1168,25/04/2018 , 17:42:40,58,58
1169,25/04/2018 , 17:52:40,46,46
1170,25/04/2018 , 18:02:40,33,33
1171,25/04/2018 , 18:12:40,36,36
1172,25/04/2018 , 18:22:40,42,42
1173,25/04/2018 , 18:32:40,26,26
1174,25/04/2018 , 18:42:40,15,15
1175,25/04/2018 , 18:52:40,19,19
1176,25/04/2018 , 19:02:40,20,20
1177,25/04/2018 , 19:12:40,20,20
1178,25/04/2018 , 19:22:40,13,13
1179,25/04/2018 , 19:32:40,11,11
1180,25/04/2018 , 19:42:40,15,15
1181,25/04/2018 , 19:52:40,14,14
1182,25/04/2018 , 20:02:40,15,15
1183,25/04/2018 , 20:12:40,9,9
1184,25/04/2018 , 20:22:40,5,5
1185,25/04/2018 , 20:32:40,2,2
1186,25/04/2018 , 20:42:40,2,2
1187,25/04/2018 , 20:52:40,1,1
1188,25/04/2018 , 21:02:40,0,0
1189,25/04/2018 , 21:12:40,0,0
1190,25/04/2018 , 21:22:40,0,0
1191,25/04/2018 , 21:32:40,0,0
1192,25/04/2018 , 21:42:40,0,0
1193,25/04/2018 , 21:52:40,0,0
1194,25/04/2018 , 22:02:40,0,0
1195,25/04/2018 , 22:12:40,0,0
1196,25/04/2018 , 22:22:40,0,0
1197,25/04/2018 , 22:32:40,0,0
1198,25/04/2018 , 22:42:40,0,0
1199,25/04/2018 , 22:52:40,0,0
1200,25/04/2018 , 23:02:40,0,0
1201,25/04/2018 , 23:12:40,0,0
1202,25/04/2018 , 23:22:40,0,0
1203,25/04/2018 , 23:32:40,0,0
1204,25/04/2018 , 23:42:40,0,0
1205,25/04/2018 , 23:52:40,0,0
1206,26/04/2018 , 00:02:40,0,0
1207,26/04/2018 , 00:12:40,0,0
1208,26/04/2018 , 00:22:40,0,0
1209,26/04/2018 , 00:32:40,0,0
1210,26/04/2018 , 00:42:40,0,0
1211,26/04/2018 , 00:52:40,0,0
1212,26/04/2018 , 01:02:40,0,0
1213,26/04/2018 , 01:12:40,0,0
1214,26/04/2018 , 01:22:40,0,0
1215,26/04/2018 , 01:32:40,0,0
1216,26/04/2018 , 01:42:40,0,0
1217,26/04/2018 , 01:52:40,0,0
1218,26/04/2018 , 02:02:40,0,0
1219,26/04/2018 , 02:12:40,0,0
1220,26/04/2018 , 02:22:40,0,0
1221,26/04/2018 , 02:32:40,0,0
1222,26/04/2018 , 02:42:40,0,0
1223,26/04/2018 , 02:52:40,0,0
1224,26/04/2018 , 03:02:40,0,0
1225,26/04/2018 , 03:12:40,0,0
1226,26/04/2018 , 03:22:40,0,0
1227,26/04/2018 , 03:32:40,0,0
1228,26/04/2018 , 03:42:40,0,0
1229,26/04/2018 , 03:52:40,0,0
1230,26/04/2018 , 04:02:40,0,0
1231,26/04/2018 , 04:12:40,0,0
1232,26/04/2018 , 04:22:40,0,0
1233,26/04/2018 , 04:32:40,0,0
1234,26/04/2018 , 04:42:40,0,0
1235,26/04/2018 , 04:52:40,0,0
1236,26/04/2018 , 05:02:40,0,0
1237,26/04/2018 , 05:12:40,0,0
1238,26/04/2018 , 05:22:40,0,0
1239,26/04/2018 , 05:32:40,0,0
1240,26/04/2018 , 05:42:40,0,0
1241,26/04/2018 , 05:52:40,0,0
1242,26/04/2018 , 06:02:40,1,1
1243,26/04/2018 , 06:12:40,3,3
1244,26/04/2018 , 06:22:40,6,6
1245,26/04/2018 , 06:32:40,7,7
1246,26/04/2018 , 06:42:40,5,5
1247,26/04/2018 , 06:52:40,14,14
1248,26/04/2018 , 07:02:40,18,18
1249,26/04/2018 , 07:12:40,22,22
1250,26/04/2018 , 07:22:40,44,44
1251,26/04/2018 , 07:32:40,52,52
1252,26/04/2018 , 07:42:40,64,64
1253,26/04/2018 , 07:52:40,77,77
1254,26/04/2018 , 08:02:40,104,104
1255,26/04/2018 , 08:12:40,74,74
1256,26/04/2018 , 08:22:40,128,128
1257,26/04/2018 , 08:32:40,147,147
1258,26/04/2018 , 08:42:40,148,148
1259,26/04/2018 , 08:52:40,85,85
1260,26/04/2018 , 09:02:40,154,154
1261,26/04/2018 , 09:12:40,102,102
1262,26/04/2018 , 09:22:40,159,159
1263,26/04/2018 , 09:32:40,191,191
1264,26/04/2018 , 09:42:40,209,209
1265,26/04/2018 , 09:52:40,302,302
1266,26/04/2018 , 10:02:40,172,172
1267,26/04/2018 , 10:12:40,165,165
1268,26/04/2018 , 10:22:40,194,194
1269,26/04/2018 , 10:32:40,230,230
1270,26/04/2018 , 10:42:40,203,203
1271,26/04/2018 , 10:52:40,223,223
1272,26/04/2018 , 11:02:40,247,247
1273,26/04/2018 , 11:12:40,236,236
1274,26/04/2018 , 11:22:40,260,260
1275,26/04/2018 , 11:32:40,270,270
1276,26/04/2018 , 11:42:40,287,287
1277,26/04/2018 , 11:52:40,266,266
1278,26/04/2018 , 12:02:40,340,340
1279,26/04/2018 , 12:12:40,388,388
1280,26/04/2018 , 12:22:40,340,340
1281,26/04/2018 , 12:32:40,357,357
1282,26/04/2018 , 12:42:40,328,328
1283,26/04/2018 , 12:52:40,375,375
1284,26/04/2018 , 13:02:40,405,405
1285,26/04/2018 , 13:12:40,427,427
1286,26/04/2018 , 13:22:40,407,407
1287,26/04/2018 , 13:32:40,359,359
1288,26/04/2018 , 13:42:40,370,370
1289,26/04/2018 , 13:52:40,338,338
1290,26/04/2018 , 14:02:40,354,354
1291,26/04/2018 , 14:12:40,341,341
1292,26/04/2018 , 14:22:40,384,384
1293,26/04/2018 , 14:32:40,390,390
1294,26/04/2018 , 14:42:40,369,369
1295,26/04/2018 , 14:52:40,343,343
1296,26/04/2018 , 15:02:40,300,300
1297,26/04/2018 , 15:12:40,305,305
1298,26/04/2018 , 15:22:40,319,319
1299,26/04/2018 , 15:32:40,345,345
1300,26/04/2018 , 15:42:40,305,305
1301,26/04/2018 , 15:52:40,315,315
1302,26/04/2018 , 16:02:40,298,298
1303,26/04/2018 , 16:12:40,255,255
1304,26/04/2018 , 16:22:40,217,217
1305,26/04/2018 , 16:32:40,252,252
