         Central European Time;   Temperature;  Dissolved Oxygen;  Dissolved Oxygen Saturation
           2017-07-02 22:51:00;16.864032;8.559584;88.367322
           2017-07-02 23:01:00;16.830265;8.534135;88.042371
           2017-07-02 23:11:00;16.804934;8.527587;87.928183
           2017-07-02 23:21:00;16.788045;8.490068;87.51037
           2017-07-02 23:31:00;16.7796;8.478461;87.375277
           2017-07-02 23:41:00;16.754261;8.422675;86.754305
           2017-07-02 23:51:00;16.737366;8.399722;86.487259
           2017-07-03 00:01:00;16.762708;8.420132;86.743463
           2017-07-03 00:11:00;16.703571;8.402882;86.458513
           2017-07-03 00:21:00;16.771154;8.396573;86.516068
           2017-07-03 00:31:00;16.745814;8.334517;85.831075
           2017-07-03 00:41:00;16.737366;8.350917;85.984741
           2017-07-03 00:51:00;16.728918;8.339554;85.852538
           2017-07-03 01:01:00;16.703571;8.361019;86.027778
           2017-07-03 01:11:00;16.72047;8.293675;85.36511
           2017-07-03 01:21:00;16.627505;8.22521;84.495432
           2017-07-03 01:31:00;16.635958;8.229539;84.554909
           2017-07-03 01:41:00;16.644412;8.281829;85.10727
           2017-07-03 01:51:00;16.526023;8.17357;83.786054
           2017-07-03 02:01:00;16.593685;8.228365;84.467816
           2017-07-03 02:11:00;16.593685;8.228365;84.467816
           2017-07-03 02:21:00;16.542941;8.202484;84.11237
           2017-07-03 02:31:00;16.559858;8.170408;83.813254
           2017-07-03 02:41:00;16.483718;8.192772;83.908162
           2017-07-03 02:51:00;16.576772;8.158698;83.722892
           2017-07-03 03:01:00;16.67822;8.068816;82.97712
           2017-07-03 03:11:00;16.686671;8.053056;82.829734
           2017-07-03 03:21:00;16.67822;8.055494;82.840121
           2017-07-03 03:31:00;16.686671;7.993443;82.216584
           2017-07-03 03:41:00;16.669768;7.991688;82.169387
           2017-07-03 03:51:00;16.669768;7.952248;81.763871
           2017-07-03 04:01:00;16.517563;7.995782;81.94899
           2017-07-03 04:11:00;16.35673;8.002509;81.740514
           2017-07-03 04:21:00;16.458329;7.960191;81.482562
           2017-07-03 04:31:00;16.61905;7.907877;81.22113
           2017-07-03 04:41:00;16.61905;7.875409;80.887654
           2017-07-03 04:51:00;16.610596;7.864849;80.764851
           2017-07-03 05:01:00;16.602141;7.828528;80.37759
           2017-07-03 05:11:00;16.542941;7.871012;80.713291
           2017-07-03 05:21:00;16.534482;7.828245;80.260457
           2017-07-03 05:31:00;16.509102;7.822526;80.159013
           2017-07-03 05:41:00;16.483718;7.823239;80.123505
           2017-07-03 05:51:00;16.441401;7.886808;80.702616
           2017-07-03 06:01:00;16.416005;7.855202;80.336207
           2017-07-03 06:11:00;16.390604;7.862386;80.366638
           2017-07-03 06:21:00;16.35673;7.878449;80.47332
           2017-07-03 06:31:00;16.314375;7.896963;80.590365
           2017-07-03 06:41:00;16.288956;7.923707;80.819905
           2017-07-03 06:51:00;16.272008;7.902542;80.575178
           2017-07-03 07:01:00;16.238105;7.912213;80.616009
           2017-07-03 07:11:00;16.280482;7.848421;80.03768
           2017-07-03 07:21:00;16.144829;7.971584;81.060825
           2017-07-03 07:31:00;16.059977;8.088688;82.103896
           2017-07-03 07:41:00;16.00904;8.123659;82.369828
           2017-07-03 07:51:00;15.966578;8.156296;82.626243
           2017-07-03 08:01:00;15.992057;8.121965;82.322976
           2017-07-03 08:11:00;16.043;8.033948;81.518909
           2017-07-03 08:21:00;16.204194;7.980706;81.255591
           2017-07-03 08:31:00;16.161793;8.105572;82.452915
           2017-07-03 08:41:00;16.110894;8.120494;82.51573
           2017-07-03 08:51:00;15.966578;8.210267;83.172989
           2017-07-03 09:01:00;15.881612;8.331353;84.247387
           2017-07-03 09:11:00;15.924102;8.291076;83.915863
           2017-07-03 09:21:00;16.026021;8.192612;83.09891
           2017-07-03 09:31:00;15.89861;8.346895;84.435059
           2017-07-03 09:41:00;15.890111;8.321904;84.167047
           2017-07-03 09:51:00;15.873113;8.403145;84.957996
           2017-07-03 10:01:00;15.89861;8.486304;85.845285
           2017-07-03 10:11:00;15.924102;8.485501;85.883683
           2017-07-03 10:21:00;15.966578;8.500624;86.114411
           2017-07-03 10:31:00;16.00904;8.53706;86.561507
           2017-07-03 10:41:00;16.043;8.590642;87.167575
           2017-07-03 10:51:00;16.102409;8.572212;87.09017
           2017-07-03 11:01:00;16.119379;8.595538;87.35855
           2017-07-03 11:11:00;16.170274;8.615577;87.656608
           2017-07-03 11:21:00;16.255057;8.625164;87.91162
           2017-07-03 11:31:00;16.314375;8.635536;88.127676
           2017-07-03 11:41:00;16.331318;8.702689;88.844755
           2017-07-03 11:51:00;16.34826;8.726541;89.120112
           2017-07-03 12:01:00;16.331318;8.797935;89.81711
           2017-07-03 12:11:00;16.331318;8.886978;90.72614
           2017-07-03 12:21:00;16.34826;8.911468;91.008685
           2017-07-03 12:31:00;16.365199;8.92103;91.138898
           2017-07-03 12:41:00;16.34826;8.994345;91.855069
           2017-07-03 12:51:00;16.35673;9.037194;92.309159
           2017-07-03 13:01:00;16.34826;9.039947;92.320781
           2017-07-03 13:11:00;16.34826;9.047575;92.398683
           2017-07-03 13:21:00;16.416005;9.063733;92.696016
           2017-07-03 13:31:00;16.424471;9.083965;92.919506
           2017-07-03 13:41:00;16.458329;9.088272;93.029889
           2017-07-03 13:51:00;16.475255;9.144419;93.637991
           2017-07-03 14:01:00;16.483718;9.164893;93.864364
           2017-07-03 14:11:00;16.517563;9.177068;94.056022
           2017-07-03 14:21:00;16.542941;9.199867;94.340034
           2017-07-03 14:31:00;16.593685;9.222201;94.669983
           2017-07-03 14:41:00;16.661317;9.246914;95.05858
           2017-07-03 14:51:00;16.703571;9.288094;95.566592
           2017-07-03 15:01:00;16.737366;9.388271;96.665797
           2017-07-03 15:11:00;16.7796;9.406202;96.936166
           2017-07-03 15:21:00;16.79649;9.384482;96.746545
           2017-07-03 15:31:00;16.804934;9.592932;98.912985
           2017-07-03 15:41:00;16.830265;9.526853;98.283742
           2017-07-03 15:51:00;16.84715;9.472279;97.755262
           2017-07-03 16:01:00;16.880914;9.493367;98.042106
           2017-07-03 16:11:00;16.91467;9.51454;98.33013
           2017-07-03 16:21:00;16.94842;9.49496;98.196992
           2017-07-03 16:31:00;16.973728;9.543592;98.75212
           2017-07-03 16:41:00;16.965292;9.56288;98.934275
           2017-07-03 16:51:00;16.939983;9.604482;99.312167
           2017-07-03 17:01:00;16.880914;9.65791;99.741413
           2017-07-03 17:11:00;16.897793;9.702134;100.233499
           2017-07-03 17:21:00;16.906232;9.699217;100.22104
           2017-07-03 17:31:00;17.032763;9.450282;97.907134
           2017-07-03 17:41:00;17.032763;9.289931;96.24586
           2017-07-03 17:51:00;17.041195;9.334877;96.72852
           2017-07-03 18:01:00;17.024331;9.245262;95.766234
           2017-07-03 18:11:00;17.015898;9.240153;95.696476
           2017-07-03 18:21:00;17.032763;9.250375;95.836051
           2017-07-03 18:31:00;17.049627;9.284362;96.221998
           2017-07-03 18:41:00;17.091778;9.358049;97.070929
           2017-07-03 18:51:00;17.066489;9.302605;96.444964
           2017-07-03 19:01:00;17.066489;9.350447;96.940967
           2017-07-03 19:11:00;17.150772;9.41882;97.821417
           2017-07-03 19:21:00;17.108636;9.320498;96.715374
           2017-07-03 19:31:00;17.074919;9.339653;96.846076
           2017-07-03 19:41:00;16.990597;9.193483;95.162879
           2017-07-03 19:51:00;17.015898;9.343279;96.76451
           2017-07-03 20:01:00;17.024331;9.510073;98.509256
           2017-07-03 20:11:00;17.032763;9.305812;96.410391
           2017-07-03 20:21:00;16.982163;9.290794;96.153228
           2017-07-03 20:31:00;16.982163;9.370513;96.978264
           2017-07-03 20:41:00;16.91467;9.234087;95.431726
           2017-07-03 20:51:00;16.931546;9.355369;96.719242
           2017-07-03 21:01:00;16.897793;9.302864;96.108609
           2017-07-03 21:11:00;16.84715;9.154557;94.476326
           2017-07-03 21:21:00;16.804934;9.106317;93.895484
           2017-07-03 21:31:00;16.754261;8.969683;92.388536
           2017-07-03 21:41:00;16.712021;8.937847;91.979146
           2017-07-03 21:51:00;16.703571;9.001148;92.614162
           2017-07-03 22:01:00;16.661317;8.901379;91.506469
           2017-07-03 22:11:00;16.602141;8.823196;90.590112
           2017-07-03 22:21:00;16.559858;8.689522;89.138402
           2017-07-03 22:31:00;16.49218;8.587678;87.96835
           2017-07-03 22:41:00;16.458329;8.583777;87.865749
           2017-07-03 22:51:00;16.441401;8.697367;88.996749
           2017-07-03 23:01:00;16.416005;8.561048;87.554989
           2017-07-03 23:11:00;16.373668;8.559802;87.464147
           2017-07-03 23:21:00;16.339789;8.449788;86.278339
           2017-07-03 23:31:00;16.314375;8.429451;86.02453
           2017-07-03 23:41:00;16.280482;8.503146;86.714522
           2017-07-03 23:51:00;16.272008;8.562592;87.305119
           2017-07-04 00:01:00;16.263533;8.615339;87.827207
           2017-07-04 00:11:00;16.263533;8.586649;87.534733
           2017-07-04 00:21:00;16.229628;8.589987;87.506036
           2017-07-04 00:31:00;16.204194;8.569262;87.247976
           2017-07-04 00:41:00;16.178755;8.548612;86.990903
           2017-07-04 00:51:00;16.153311;8.471509;86.159893
           2017-07-04 01:01:00;16.127863;8.479299;86.19267
           2017-07-04 01:11:00;16.110894;8.470416;86.071434
           2017-07-04 01:21:00;16.093924;8.482654;86.164805
           2017-07-04 01:31:00;16.119379;8.496004;86.346961
           2017-07-04 01:41:00;16.144829;8.474105;86.170822
           2017-07-04 01:51:00;16.255057;8.412477;85.743816
           2017-07-04 02:01:00;16.263533;8.375081;85.377949
           2017-07-04 02:11:00;16.263533;8.319716;84.813542
           2017-07-04 02:21:00;16.263533;8.319716;84.813542
           2017-07-04 02:31:00;16.195714;8.333185;84.829141
           2017-07-04 02:41:00;16.161793;8.343395;84.872139
           2017-07-04 02:51:00;16.153311;8.30459;84.462235
           2017-07-04 03:01:00;16.153311;8.284;84.252824
           2017-07-04 03:11:00;16.00904;8.320442;84.365109
           2017-07-04 03:21:00;16.017531;8.28357;84.006379
           2017-07-04 03:31:00;16.034511;8.244354;83.638798
           2017-07-04 03:41:00;16.068465;8.241036;83.665351
           2017-07-04 03:51:00;15.983564;8.252757;83.633584
           2017-07-04 04:01:00;15.89861;8.237314;83.326566
           2017-07-04 04:11:00;15.881612;8.256008;83.485491
           2017-07-04 04:21:00;15.822103;8.273861;83.560159
           2017-07-04 04:31:00;15.754059;8.233013;83.027207
           2017-07-04 04:41:00;15.762567;8.264463;83.359481
           2017-07-04 04:51:00;15.8136;8.255958;83.36426
           2017-07-04 05:01:00;15.77958;8.245744;83.200824
           2017-07-04 05:11:00;15.617861;8.267115;83.129195
           2017-07-04 05:21:00;15.524138;8.180179;82.090378
           2017-07-04 05:31:00;15.524138;8.240954;82.700272
           2017-07-04 05:41:00;15.45593;8.100202;81.16918
           2017-07-04 05:51:00;15.430343;8.087859;81.00108
           2017-07-04 06:01:00;15.421812;8.143653;81.544955
